city,date,pm2.5,pm10,no2,so2,co,o3,aqi,aqi_category
Delhi,26-10-2020,22.67838382,116.5111489,22.27650131,13.10064594,0.277789818,44.01394191,52,Satisfactory
Delhi,27-10-2020,96.87875286,130.3840733,48.80202776,10.65479454,1.148024754,70.4264137,99,Satisfactory
Delhi,28-10-2020,56.53020957,108.0648668,42.7518134,15.09674648,0.804314599,52.85316439,70,Satisfactory
Delhi,29-10-2020,70.26374101,122.5685383,59.4691029,15.23041621,1.010376692,60.84605486,83,Satisfactory
Delhi,30-10-2020,73.84764888,130.2241898,23.72239482,18.34403828,0.1,48.69277411,83,Satisfactory
Delhi,31-10-2020,125.6358391,148.3584804,45.99669876,8.596167767,0.68935902,64.18911441,118,Moderate
Delhi,01-11-2020,87.92227704,97.23515968,25.3536169,16.87667867,0.934682815,76.22203359,83,Satisfactory
Delhi,02-11-2020,147.3059038,190.4610012,77.54856708,12.12239835,0.51119944,40.49540201,142,Moderate
Delhi,03-11-2020,5,87.14038016,63.92142984,6.922462806,0.731634713,51.43411316,40,Good
Delhi,04-11-2020,41.58587791,56.48383729,36.84463594,10.39460285,0.683476628,53.34074094,46,Good
Delhi,05-11-2020,137.1807863,181.1189319,42.55664498,15.63435262,0.966242878,40.78364713,131,Moderate
Delhi,06-11-2020,83.85508492,144.8058813,23.07472994,18.31769505,1.229476672,39.15829617,91,Satisfactory
Delhi,07-11-2020,87.74680073,150.5923659,31.81578766,14.40806923,0.848976688,27.98122734,95,Satisfactory
Delhi,08-11-2020,98.36645264,126.3636043,54.08804277,8.643944624,0.75161437,70.5841837,99,Satisfactory
Delhi,09-11-2020,99.85526586,128.2657875,24.77625144,9.003486057,0.918393225,55.37449722,96,Satisfactory
Delhi,10-11-2020,46.27590781,72.9317181,44.22375108,11.09069967,1.447164766,50.54905485,54,Satisfactory
Delhi,11-11-2020,152.5701131,179.1624411,16.40180591,6.399574337,1.156738934,76.34152385,139,Moderate
Delhi,12-11-2020,48.71282184,89.50150125,22.46528635,2.941800764,1.015523509,53.34530454,58,Satisfactory
Delhi,13-11-2020,80.41951931,102.4183886,64.59935023,9.48321631,0.960087927,28.18157892,80,Satisfactory
Delhi,14-11-2020,72.37899242,128.2064815,44.90612827,12.77324272,0.948356748,33.04219316,82,Satisfactory
Delhi,15-11-2020,87.89490422,140.1700579,43.47509026,12.36172609,0.418036168,30.23300372,93,Satisfactory
Delhi,16-11-2020,5,71.3506902,52.41486265,16.21775146,0.892036989,18.00321173,30,Good
Delhi,17-11-2020,38.93158033,92.33988868,42.03277004,10.88625893,0.910675161,50.17477562,56,Satisfactory
Delhi,18-11-2020,84.83081862,122.049512,54.73016479,9.846141957,0.400805275,38.43501481,88,Satisfactory
Delhi,19-11-2020,66.06135235,135.9414081,39.36598002,11.06925891,0.425400973,61.78223885,83,Satisfactory
Delhi,20-11-2020,53.92191384,101.9213567,62.20274615,14.54381666,0.311523786,23.45734645,66,Satisfactory
Delhi,21-11-2020,77.427582,103.1727697,49.72820121,12.21131532,0.849615431,39.39885228,78,Satisfactory
Delhi,22-11-2020,149.6553462,256.5072208,35.82122914,13.76519624,0.829225203,46.10469705,159,Moderate
Delhi,23-11-2020,46.71718129,75.01782154,22.96604102,14.02620013,0.644097657,11.32560725,49,Good
Delhi,24-11-2020,97.79432882,147.0291032,60.20009502,13.86561199,0.356397921,16.55485039,100,Satisfactory
Delhi,25-11-2020,51.22110463,88.71895621,54.14738802,11.95564534,1.140106549,30.12750416,60,Satisfactory
Delhi,26-11-2020,118.6105754,183.0303584,9.726488329,18.61308921,0.828037548,55.88066756,120,Moderate
Delhi,27-11-2020,45.4041555,120.9090958,22.21221506,16.16046009,1.046182243,35.38748858,64,Satisfactory
Delhi,28-11-2020,159.334944,213.9655136,49.80838915,4.364396023,1.435319001,31.6316459,152,Moderate
Delhi,29-11-2020,120.9954573,151.100023,30.71516796,15.94377022,1.108265814,30.93073626,111,Moderate
Delhi,30-11-2020,123.6188868,194.5184967,25.93069887,19.99323797,0.362942712,40.62841126,126,Moderate
Delhi,01-12-2020,99.16010496,132.0887793,43.95728629,13.20538039,0.743877719,62.48600808,99,Satisfactory
Delhi,02-12-2020,70.86556829,125.4963897,57.19707816,15.95343105,1.035805187,32.76230597,82,Satisfactory
Delhi,03-12-2020,100.991703,133.4217272,20.7787753,11.64146827,0.528711444,61.85926578,98,Satisfactory
Delhi,04-12-2020,112.5814184,124.5288937,27.57546191,4.70106664,0.661211217,56.82763505,102,Moderate
Delhi,05-12-2020,70.30847607,108.5132913,59.5026479,2,1.171061568,41.8356756,77,Satisfactory
Delhi,06-12-2020,76.8756396,116.3283728,63.14332158,5.845107516,0.803520911,57.91157978,85,Satisfactory
Delhi,07-12-2020,15.55988928,47.16192588,37.777322,7.566674827,0.555322469,44.75206005,30,Good
Delhi,08-12-2020,105.9832533,149.1288977,56.17639292,7.011211087,0.424423322,78.89518109,111,Moderate
Delhi,09-12-2020,53.68167489,77.46343475,13.86919087,17.37551727,0.697608646,46.19435397,56,Satisfactory
Delhi,10-12-2020,73.63193154,143.8907892,37.30705249,23.72026889,0.840128172,65.9267715,90,Satisfactory
Delhi,11-12-2020,112.2095943,161.4806479,31.19543521,13.65981964,0.953029619,41.41120928,111,Moderate
Delhi,12-12-2020,86.65355464,161.3776542,71.04921609,16.2718466,1.358827906,40.55938683,102,Moderate
Delhi,13-12-2020,108.0752901,184.8456803,26.55500001,9.57204944,1.321371429,35.37351716,115,Moderate
Delhi,14-12-2020,26.35479869,106.9144302,57.95144837,14.16060122,0.786286774,43.42213242,55,Satisfactory
Delhi,15-12-2020,91.27795495,172.8740941,43.57849189,22.83479634,0.530617404,49.70478869,106,Moderate
Delhi,16-12-2020,65.07765329,93.37482243,37.703744,14.08664651,0.957269054,82.55678268,72,Satisfactory
Delhi,17-12-2020,98.57869879,171.5814349,40.99141369,20.390278,1.519534786,57.96627696,110,Moderate
Delhi,18-12-2020,40.29363938,79.31753893,44.22901455,14.28249018,1.00952754,56.90296522,54,Satisfactory
Delhi,19-12-2020,80.27939665,117.5554278,46.01707392,21.27493679,1.105978582,58.02055924,85,Satisfactory
Delhi,20-12-2020,121.182677,163.7613964,32.37602281,8.261074478,0.762414013,43.66991155,117,Moderate
Delhi,21-12-2020,128.3309896,168.8245213,27.95917426,21.71288589,0.664587431,52.30292686,122,Moderate
Delhi,22-12-2020,98.05291299,125.3190506,58.53225654,15.1855952,1.267515204,39.81167094,96,Satisfactory
Delhi,23-12-2020,83.9650317,134.7521468,43.95832742,4.726926257,0.833250914,28.60304133,89,Satisfactory
Delhi,24-12-2020,94.33336285,101.7603804,12.22619749,16.09274358,0.635948463,35.1821289,82,Satisfactory
Delhi,25-12-2020,130.8338248,187.3863492,53.08135293,11.16878964,1.603888608,40.93229209,131,Moderate
Delhi,26-12-2020,149.779822,198.5525012,15.18234408,14.41424373,0.894428768,34.23017279,139,Moderate
Delhi,27-12-2020,43.11122891,92.61727605,45.24621723,2,1.115936436,42.58253039,58,Satisfactory
Delhi,28-12-2020,26.73010062,95.55143165,39.64573031,18.08082888,0.931385679,49.97728246,50,Good
Delhi,29-12-2020,73.8908022,133.5450574,33.79703112,7.737137056,0.982972737,47.83268238,85,Satisfactory
Delhi,30-12-2020,81.34270592,153.1303026,38.29185088,12.07516963,0.620105147,56.46109901,96,Satisfactory
Delhi,31-12-2020,93.99311651,162.0086191,31.31306744,9.710915152,1.03764122,53.78319505,104,Moderate
Delhi,01-01-2021,43.75127495,119.8823563,14.52324147,15.92142377,0.420436389,78.28682775,67,Satisfactory
Delhi,02-01-2021,18.21601092,91.26102396,38.7754846,10.16698715,0.855618997,59.47850509,46,Good
Delhi,03-01-2021,43.82397991,77.5082254,49.74407298,3.463285232,0.624731272,95.61030431,59,Satisfactory
Delhi,04-01-2021,41.27948142,114.2355373,31.21073847,14.54522572,0.996306707,66.93435103,64,Satisfactory
Delhi,05-01-2021,71.98984693,161.7675397,31.15995153,13.17110207,0.87358308,33.1704782,90,Satisfactory
Delhi,06-01-2021,68.5651098,121.7953798,33.51818435,24.20461983,0.548412898,67.69136702,80,Satisfactory
Delhi,07-01-2021,114.2583925,163.9811498,27.02186419,8.158723398,0.64460981,23.21388077,111,Moderate
Delhi,08-01-2021,39.86138297,60.21185266,60.18812505,15.09231196,1.03579223,58.83247927,49,Good
Delhi,09-01-2021,86.67870493,165.8923116,30.83856016,12.53334828,1.024117648,30.18186152,99,Satisfactory
Delhi,10-01-2021,203.8635558,254.4348711,42.12984176,18.28439016,1.0744866,50.57117029,187,Moderate
Delhi,11-01-2021,85.20517752,105.1222069,31.65301333,14.58605108,0.933167852,68.31748625,84,Satisfactory
Delhi,12-01-2021,75.17995767,97.4342274,55.85095646,19.18044673,1.069473372,47.54549494,77,Satisfactory
Delhi,13-01-2021,121.7754421,240.3536516,41.72728472,5.441316539,0.624114485,59.38214,143,Moderate
Delhi,14-01-2021,15.80782756,69.19588906,45.70504975,19.6756087,1.193058457,62.96877188,39,Good
Delhi,15-01-2021,5,73.42106256,50.58270079,13.27972189,0.280933362,38.34839136,33,Good
Delhi,16-01-2021,33.32708922,43.02692043,39.95627273,8.010889393,1.587591674,47.46842091,38,Good
Delhi,17-01-2021,131.7501262,150.3681457,32.04865621,12.48448938,0.527553815,43.66698973,118,Moderate
Delhi,18-01-2021,71.28196375,116.603804,67.8267786,13.89113143,0.943853169,58.09482162,83,Satisfactory
Delhi,19-01-2021,104.5050551,152.8473154,35.18880443,12.8340803,1.147041185,66.89357283,108,Moderate
Delhi,20-01-2021,70.38406097,135.7409349,37.08123005,12.16935275,0.657942986,47.27532292,84,Satisfactory
Delhi,21-01-2021,133.6532028,185.5016257,42.02923763,4.763911104,0.707226828,46.38027644,131,Moderate
Delhi,22-01-2021,46.83426058,97.26756882,33.56226565,12.39997928,0.836450903,35.66368463,59,Satisfactory
Delhi,23-01-2021,64.0519287,115.5994144,57.76449147,13.28359586,0.601419446,55.98507139,78,Satisfactory
Delhi,24-01-2021,148.3019556,216.636085,48.21289796,15.62795088,1.231986212,66.13440191,150,Moderate
Delhi,25-01-2021,102.6704152,174.0432596,23.77523356,4.488673738,0.847129595,51.03021064,111,Moderate
Delhi,26-01-2021,58.24359786,124.7606513,12.0570462,9.32613872,0.654513337,25.45547322,70,Satisfactory
Delhi,27-01-2021,139.7892403,162.6052149,31.17489914,16.53989879,0.993813603,33.37737955,125,Moderate
Delhi,28-01-2021,107.2995684,163.0952579,74.99553343,14.01970208,0.757627454,37.15247064,113,Moderate
Delhi,29-01-2021,50.23026532,83.71488341,60.56648221,12.08984958,0.969574137,72.713714,63,Satisfactory
Delhi,30-01-2021,5,80.57747529,40.83095368,14.17524186,0.551479033,38.67313402,34,Good
Delhi,31-01-2021,99.55383559,197.2457916,55.04969969,18.32761461,0.742399619,40.99693663,118,Moderate
Delhi,01-02-2021,48.76780194,89.00232744,9.208263502,8.375403286,0.631894053,47.36962738,56,Satisfactory
Delhi,02-02-2021,85.27000439,142.5190218,39.77611941,9.092784568,0.210992407,41.37037087,93,Satisfactory
Delhi,03-02-2021,41.10197449,100.4233095,53.63931095,16.69285534,1.027085821,47.99711397,60,Satisfactory
Delhi,04-02-2021,59.12177738,94.17972231,17.38751625,16.9592685,0.747586689,31.3048956,62,Satisfactory
Delhi,05-02-2021,46.94034497,79.60087584,40.64536728,17.33733926,0.695603135,16.21199728,53,Satisfactory
Delhi,06-02-2021,72.43278659,119.3089086,36.62619654,8.862694168,0.865231724,50.99211673,80,Satisfactory
Delhi,07-02-2021,79.00678743,137.2596147,33.55250765,9.567071651,1.214036987,58.39033115,89,Satisfactory
Delhi,08-02-2021,113.0778424,187.5999341,47.88916271,16.6419434,0.326196451,53.06230808,122,Moderate
Delhi,09-02-2021,72.69126153,156.2449433,53.91468298,8.847774046,0.911838248,52.51522,93,Satisfactory
Delhi,10-02-2021,98.17325733,127.7964079,45.40024698,10.85924325,0.884734929,39.13422252,95,Satisfactory
Delhi,11-02-2021,56.59747314,130.0743136,24.22678662,7.111227995,0.784525623,38.42164437,73,Satisfactory
Delhi,12-02-2021,44.59885471,96.70037413,17.42401215,6.960188825,1.416228675,56.89212588,58,Satisfactory
Delhi,13-02-2021,50.13746591,108.5017675,48.50995715,16.9720721,0.761853191,64.64746554,68,Satisfactory
Delhi,14-02-2021,5,33.87383739,42.45807103,13.64816766,0.526465314,53.89129987,22,Good
Delhi,15-02-2021,55.04639005,99.50720817,55.37160701,16.54468748,0.500881902,34.14122807,66,Satisfactory
Delhi,16-02-2021,63.55306418,113.0181382,30.13152267,17.20321221,0.904216953,56.09127665,74,Satisfactory
Delhi,17-02-2021,29.33844684,102.6842612,5,16.17027726,1.080293521,43.51398219,50,Good
Delhi,18-02-2021,130.9164087,179.6544576,40.93647555,13.69764394,1.755972474,70.16650862,130,Moderate
Delhi,19-02-2021,108.045248,139.7891583,42.15384738,7.934379531,1.046633254,52.10700464,105,Moderate
Delhi,20-02-2021,35.01913282,86.64162448,27.25873795,12.75608111,0.542276805,50.4123145,51,Satisfactory
Delhi,21-02-2021,110.0187945,158.9577546,34.13667599,13.01638111,1.009154786,33.39225095,109,Moderate
Delhi,22-02-2021,90.42624619,166.7770626,48.60485445,12.28877073,0.991921252,56.78744684,105,Moderate
Delhi,23-02-2021,110.1440444,119.6654121,16.698158,17.02414575,0.348416247,56.02307954,98,Satisfactory
Delhi,24-02-2021,65.91801376,95.99422885,45.24474636,13.00516752,1.433102796,40.62783193,70,Satisfactory
Delhi,25-02-2021,137.6044048,194.6528631,30.08467178,15.99623229,0.969721551,50.53764942,135,Moderate
Delhi,26-02-2021,90.65181426,128.7120736,27.61319312,15.79721087,0.732818173,48.79875503,91,Satisfactory
Delhi,27-02-2021,91.19286384,146.4986307,18.56010294,18.43126043,0.836354646,46.96020106,96,Satisfactory
Delhi,28-02-2021,97.23384021,151.9646841,51.50594034,14.68991836,1.015353869,70.26490859,106,Moderate
Delhi,01-03-2021,115.344982,162.1352576,23.15648266,20.33898967,0.728682988,42.9033888,112,Moderate
Delhi,02-03-2021,10.53092729,67.3003894,42.23329906,4.424425319,0.935982213,42.52712119,33,Good
Delhi,03-03-2021,187.6126003,226.2253764,33.47210002,7.626118879,1.183362956,44.40836308,169,Moderate
Delhi,04-03-2021,51.00343385,115.142534,19.29470597,15.12555273,1.334419915,58.49911749,67,Satisfactory
Delhi,05-03-2021,105.5159327,172.917137,65.64562043,18.0494698,0.931900917,63.55837101,117,Moderate
Delhi,06-03-2021,44.56260298,110.0884748,24.91666043,10.16488791,0.1,56.02144489,63,Satisfactory
Delhi,07-03-2021,54.24511956,126.4680239,45.85288916,17.62047947,0.474921037,65.57579056,76,Satisfactory
Delhi,08-03-2021,164.2342538,229.5174198,51.85523513,12.84798838,0.642599366,61.41788559,162,Moderate
Delhi,09-03-2021,19.75668358,61.40158109,13.43414796,8.481718113,0.992613528,57.58090064,35,Good
Delhi,10-03-2021,82.03654782,135.4445677,11.71203073,10.1371886,0.595594518,40.11410464,86,Satisfactory
Delhi,11-03-2021,103.9831451,136.7729986,30.92978725,2,0.711763046,33.68243678,99,Satisfactory
Delhi,12-03-2021,83.16811715,114.1459562,41.56813368,11.2765712,1.301612532,57.45826971,85,Satisfactory
Delhi,13-03-2021,6.414485098,31.11670822,40.82812013,7.350760258,0.1,70.24319471,23,Good
Delhi,14-03-2021,108.8089607,169.2284981,30.89015432,14.13838386,0.588691903,53.0728595,113,Moderate
Delhi,15-03-2021,43.17667097,123.50244,16.44645019,18.16141915,0.811674748,42.65799507,64,Satisfactory
Delhi,16-03-2021,86.68011687,151.347077,60.50120105,13.56571512,0.532791174,50.83445186,99,Satisfactory
Delhi,17-03-2021,152.6717295,229.6252912,53.63145217,15.9784351,1.009835027,67.38132252,157,Moderate
Delhi,18-03-2021,61.73484857,84.63312726,41.03505251,7.912092066,0.483493773,39.19582135,64,Satisfactory
Delhi,19-03-2021,179.412557,232.1350497,45.42861755,5.888185965,0.246874112,37.71421035,167,Moderate
Delhi,20-03-2021,137.5278234,194.2133327,48.97892637,15.6928302,0.622595186,70.81948376,139,Moderate
Delhi,21-03-2021,54.68769603,132.8123432,46.63453234,3.054774229,0.575597154,23.22592201,74,Satisfactory
Delhi,22-03-2021,126.5312853,176.0365769,6.574863401,13.87873441,0.638850721,27.74291217,119,Moderate
Delhi,23-03-2021,147.1186335,199.2643508,35.59852897,10.0028761,0.346016159,30.43176651,139,Moderate
Delhi,24-03-2021,131.3966714,171.919014,40.33101551,2,0.404572389,59.1471878,127,Moderate
Delhi,25-03-2021,95.1084704,180.1759744,60.14434497,10.84644514,0.941886069,45.25094836,112,Moderate
Delhi,26-03-2021,162.1923927,235.1726867,42.54527636,13.00197392,1.233455086,58.69366771,161,Moderate
Delhi,27-03-2021,142.3451207,148.4721622,46.91842392,9.422825677,1.326913396,73.19598031,127,Moderate
Delhi,28-03-2021,81.31343236,162.0260519,66.7467178,12.37203336,1.541580132,49.52988271,100,Satisfactory
Delhi,29-03-2021,71.41916199,138.7366138,34.69313903,12.42669888,1.222830327,50.28828278,85,Satisfactory
Delhi,30-03-2021,12.19928828,69.54567604,29.55559631,16.32635579,1.008856915,72.07100522,37,Good
Delhi,31-03-2021,116.301292,188.1061777,29.9635486,16.01993248,1.390535387,39.67025137,121,Moderate
Delhi,01-04-2021,151.9895317,191.0025298,27.22043132,13.48100222,1.014773125,63.67625186,142,Moderate
Delhi,02-04-2021,41.52950317,100.2203051,29.71668143,4.55538872,0.521379105,38.73649451,57,Satisfactory
Delhi,03-04-2021,100.8638064,173.9080797,17.90190055,13.75980537,0.446990544,59.43628114,110,Moderate
Delhi,04-04-2021,55.09077676,84.0641964,51.99496773,9.065386973,0.705210815,16.70016369,59,Satisfactory
Delhi,05-04-2021,117.8620545,184.2802249,40.08186766,4.362095293,1.162810754,40.0060492,122,Moderate
Delhi,06-04-2021,61.865862,158.1067431,29.44545334,15.71104981,0.968627679,55.85258289,86,Satisfactory
Delhi,07-04-2021,91.2800217,148.8077929,44.07910886,11.74040821,1.253384937,30.31009159,97,Satisfactory
Delhi,08-04-2021,120.8583242,187.3051701,50.47598682,17.58489714,0.772220181,21.96538886,123,Moderate
Delhi,09-04-2021,77.10829361,107.2844093,29.02211185,5.787901631,0.656796542,41.05064459,77,Satisfactory
Delhi,10-04-2021,5,69.00443823,73.30482787,15.03118597,0.739122813,49.17880406,35,Good
Delhi,11-04-2021,63.16056528,114.961397,39.44487859,7.794757848,1.304866517,27.69268646,72,Satisfactory
Delhi,12-04-2021,108.7332617,156.7093092,68.51247723,13.704323,0.692028339,46.28439202,112,Moderate
Delhi,13-04-2021,81.59626778,108.7404539,28.49695712,3.075280154,0.52310693,51.40859722,81,Satisfactory
Delhi,14-04-2021,92.00700197,102.4204081,37.94182445,14.81704975,0.751126342,40.49317031,84,Satisfactory
Delhi,15-04-2021,63.5135542,102.6982871,30.44904161,12.86911763,1.492306468,38.84450125,69,Satisfactory
Delhi,16-04-2021,67.27429469,116.2403359,29.68968348,17.49117902,0.1,42.03411244,75,Satisfactory
Delhi,17-04-2021,112.7325495,156.8506633,27.68741562,14.20378377,1.071902971,53.15953168,111,Moderate
Delhi,18-04-2021,47.95118561,107.075252,33.9692605,15.72593441,1.244977665,10.91634866,60,Satisfactory
Delhi,19-04-2021,84.44269893,99.72802019,76.62682878,9.659377331,1.023911973,49.47024711,84,Satisfactory
Delhi,20-04-2021,47.87661677,79.43555583,63.7851876,16.7796903,1.383075226,50.83180003,59,Satisfactory
Delhi,21-04-2021,91.51678485,136.1729535,35.69376695,6.790565338,0.825203057,38.16130108,93,Satisfactory
Delhi,22-04-2021,97.67635689,151.0765613,44.31523066,20.3756497,0.788684615,61.35090504,104,Moderate
Delhi,23-04-2021,162.0603786,238.1927199,57.29754548,10.46655892,0.868892917,30.22585562,161,Moderate
Delhi,24-04-2021,99.95657604,155.4457796,40.35077688,17.13597394,0.437667553,74.52294277,108,Moderate
Delhi,25-04-2021,116.0705875,164.6579079,37.76905618,14.40305608,1.25625537,51.52411578,116,Moderate
Delhi,26-04-2021,85.76123608,136.1236056,66.73036169,10.15558449,0.79114772,71.95153481,97,Satisfactory
Delhi,27-04-2021,85.88043334,158.6216105,26.33079915,10.97353739,1.245330212,39.85490426,97,Satisfactory
Delhi,28-04-2021,73.94803841,129.081743,25.16268223,9.930949407,0.833791005,50.70022601,83,Satisfactory
Delhi,29-04-2021,131.2140808,212.0432247,27.15872692,12.5563426,1.002274493,72.74521199,139,Moderate
Delhi,30-04-2021,108.7396119,164.5578799,49.99813798,15.36884417,0.521685712,52.89198189,114,Moderate
Delhi,01-05-2021,138.3664398,184.2193044,41.94169964,10.78741775,0.105842151,50.30885266,133,Moderate
Delhi,02-05-2021,92.07167723,131.8218094,22.68044577,7.596967701,1.029256285,79.5878716,95,Satisfactory
Delhi,03-05-2021,135.2973336,158.4104135,52.81940966,8.684188121,0.625319881,43.07036603,124,Moderate
Delhi,04-05-2021,108.242678,177.4277455,38.52953393,11.59464629,0.939279123,58.51991809,117,Moderate
Delhi,05-05-2021,127.0490283,151.3615888,40.3004101,6.659878121,0.784717316,46.60737068,117,Moderate
Delhi,06-05-2021,78.13002184,112.1351641,17.6906531,2,0.760645954,43.53498341,78,Satisfactory
Delhi,07-05-2021,52.96249341,129.4134627,27.1084272,19.08417041,1.287153123,20.736493,70,Satisfactory
Delhi,08-05-2021,83.69525836,125.7013285,5,4.776793735,1.032480832,80.28798879,88,Satisfactory
Delhi,09-05-2021,116.1071257,172.5797752,39.68001428,20.41331457,1.444471761,41.19735981,117,Moderate
Delhi,10-05-2021,5,13.03625073,59.82821488,11.7647073,0.854972573,23.14023511,14,Good
Delhi,11-05-2021,49.87244349,93.96282721,43.11757575,10.00703981,0.488802141,38.23149511,61,Satisfactory
Delhi,12-05-2021,128.3329314,183.2286238,49.1823521,7.505630946,0.1,42.1534354,128,Moderate
Delhi,13-05-2021,45.33717782,102.3174232,89.28585571,15.47583009,1.620788048,58.53154543,68,Satisfactory
Delhi,14-05-2021,54.8045505,111.7628721,66.70957899,21.14781298,0.62739879,53.79775544,72,Satisfactory
Delhi,15-05-2021,22.82932481,89.32269731,63.30032049,12.19899727,0.599784784,55.40196427,50,Good
Delhi,16-05-2021,96.69836125,148.3212379,42.68072687,11.13092575,1.098786478,61.04341168,103,Moderate
Delhi,17-05-2021,40.67587411,70.46406205,36.18438374,15.68418562,0.844417224,40.35274385,49,Good
Delhi,18-05-2021,90.46074387,133.8445335,53.2072969,13.66529218,0.705416544,53.47278158,96,Satisfactory
Delhi,19-05-2021,132.6019224,171.2093209,46.03985472,11.6476983,0.928095105,40.18152588,126,Moderate
Delhi,20-05-2021,84.41341733,156.569883,25.94489528,5.352974483,0.412563331,32.44006205,95,Satisfactory
Delhi,21-05-2021,103.8129315,125.6957378,35.53156983,15.09144652,0.924997718,44.2166153,97,Satisfactory
Delhi,22-05-2021,87.63694927,139.7798559,36.63638567,10.94582641,1.47062823,62.13966356,95,Satisfactory
Delhi,23-05-2021,179.2260367,219.286774,38.72550105,5.339371174,0.557129959,78.52869723,167,Moderate
Delhi,24-05-2021,59.11862841,147.5042544,21.34956609,6.73265483,0.697630634,49.04375117,80,Satisfactory
Delhi,25-05-2021,116.9234917,175.9389,33.75527114,11.33342097,0.704281124,36.28019397,118,Moderate
Delhi,26-05-2021,44.48148254,115.0391604,12.57752608,20.08679349,0.697101732,38.4123709,61,Satisfactory
Delhi,27-05-2021,109.5903716,189.2947033,56.76448662,14.50926025,1.126059047,24.25253634,119,Moderate
Delhi,28-05-2021,59.12677834,90.90337714,58.36958097,10.08260991,1.053621967,58.03785414,68,Satisfactory
Delhi,29-05-2021,45.50772255,83.76855835,59.40726536,8.122586757,0.837460283,38.26188071,57,Satisfactory
Delhi,30-05-2021,67.44191252,116.5186736,28.25700235,7.19776523,0.885882001,37.32893887,75,Satisfactory
Delhi,31-05-2021,47.57369777,78.7926349,38.83137931,16.71850817,1.251958591,39.11122871,55,Satisfactory
Delhi,01-06-2021,166.0124317,195.9183345,56.25322785,8.39151773,0.538723019,38.82865765,151,Moderate
Delhi,02-06-2021,77.90209201,139.5015354,50.04802057,7.280074923,0.503102214,36.2504196,89,Satisfactory
Delhi,03-06-2021,75.5458239,121.3427118,25.74736807,13.34801847,1.478770643,42.42926807,80,Satisfactory
Delhi,04-06-2021,62.65952715,123.8527586,31.61775562,15.34482241,0.584437188,77.48179411,79,Satisfactory
Delhi,05-06-2021,93.7909989,131.3905399,31.16962451,9.431001236,1.2118249,30.96873489,92,Satisfactory
Delhi,06-06-2021,53.28233318,92.04912204,39.7646805,10.64445154,0.352631651,44.00265975,62,Satisfactory
Delhi,07-06-2021,76.01797267,113.456016,50.30163234,16.59704214,0.77648399,53.4581238,82,Satisfactory
Delhi,08-06-2021,5,46.57794456,55.07232538,9.882817084,0.578821497,84.16533389,30,Good
Delhi,09-06-2021,152.7630876,212.1145859,57.08365917,2,0.563734568,42.9506319,150,Moderate
Delhi,10-06-2021,70.56079605,110.7619156,5,13.93012309,0.963096238,74.02848187,76,Satisfactory
Delhi,11-06-2021,48.46762941,81.06436625,5,10.53216582,1.070333534,40.82348207,53,Satisfactory
Delhi,12-06-2021,165.7377927,210.605896,42.20488426,5.184484597,0.886166104,20.31020308,152,Moderate
Delhi,13-06-2021,107.7479182,172.2364817,60.38937137,6.900156406,0.848168635,58.45724839,117,Moderate
Delhi,14-06-2021,97.69126553,130.38528,5,13.73480148,0.754250097,41.49994111,92,Satisfactory
Delhi,15-06-2021,110.5578145,159.6594238,20.21207421,2.342738555,0.46131102,85.89518442,113,Moderate
Delhi,16-06-2021,108.911071,162.6833178,37.27508609,10.7630353,1.150158795,42.64106387,111,Moderate
Delhi,17-06-2021,103.0768164,146.1082574,69.10234948,15.71144254,1.173667044,41.23385338,106,Moderate
Delhi,18-06-2021,122.3254445,166.073896,41.65052236,20.17523835,0.487167483,53.04871597,120,Moderate
Delhi,19-06-2021,97.52021034,157.920298,33.2382326,22.4313205,0.411520434,71.88328083,106,Moderate
Delhi,20-06-2021,128.6026242,216.6204,16.17659352,7.655842561,1.247582918,21.84441268,133,Moderate
Delhi,21-06-2021,15.74164396,55.97548822,42.87990683,19.96112537,0.744420226,40.87641278,33,Good
Delhi,22-06-2021,92.45559751,151.8475272,46.61859733,11.11006896,0.213474166,36.23576016,100,Satisfactory
Delhi,23-06-2021,136.8108434,190.5522222,35.16216821,17.59084274,0.46096501,46.61977799,133,Moderate
Delhi,24-06-2021,85.51033621,126.6827861,41.51144234,11.06153034,0.380197086,52.72216823,90,Satisfactory
Delhi,25-06-2021,26.86592834,80.17823084,60.61203736,10.59488401,0.448555061,48.0951828,48,Good
Delhi,26-06-2021,46.72115568,108.6113357,37.78016879,20.54881626,1.148896879,47.70379243,64,Satisfactory
Delhi,27-06-2021,108.6243627,150.7596345,40.50935328,10.19282902,1.029936788,71.49482415,110,Moderate
Delhi,28-06-2021,111.9459283,180.3846603,53.84550156,14.75627961,0.458214152,75.51457279,123,Moderate
Delhi,29-06-2021,152.1764331,197.498841,34.43953127,15.06205826,0.965243851,46.97080897,143,Moderate
Delhi,30-06-2021,29.99897378,86.11299759,48.27154807,15.62910574,0.904787832,45.93327277,50,Good
Delhi,01-07-2021,119.7600816,171.0770515,33.02615478,11.09673309,0.27620929,47.26637264,119,Moderate
Delhi,02-07-2021,107.5374608,164.3331212,62.80996259,10.68512543,0.946193949,61.89110264,115,Moderate
Delhi,03-07-2021,173.7142803,226.6095902,24.33719232,16.23964377,1.359718207,45.16176935,161,Moderate
Delhi,04-07-2021,113.6432615,188.2178226,55.25598316,12.62779261,0.590457873,48.78080678,123,Moderate
